,Open,Low,High,Close,DayOfWeek
2017-11-24,41230.0,41230.0,41280.0,41240.0,Friday
2017-11-25,41230.0,41200.0,41290.0,41270.0,Saturday
2017-11-26,41220.0,41110.0,41220.0,41180.0,Sunday
2017-11-27,41150.0,41150.0,41180.0,41180.0,Monday
2017-11-28,41190.0,41180.0,41290.0,41270.0,Tuesday
2017-11-29,41340.0,41250.0,41480.0,41360.0,Wednesday
2017-11-30,41380.0,41320.0,41390.0,41390.0,Thursday
2017-12-01,41380.0,41320.0,41390.0,41390.0,Friday
2017-12-02,41450.0,41440.0,41550.0,41550.0,Saturday
2017-12-03,41500.0,41480.0,41680.0,41640.0,Sunday
2017-12-04,41660.0,41660.0,41920.0,41860.0,Monday
2017-12-05,41980.0,41950.0,42140.0,42020.0,Tuesday
2017-12-06,41980.0,41950.0,42140.0,42020.0,Wednesday
2017-12-07,41960.0,41930.0,42000.0,41950.0,Thursday
2017-12-08,41960.0,41930.0,42000.0,41950.0,Friday
2017-12-09,41900.0,41860.0,42030.0,42030.0,Saturday
2017-12-10,42070.0,42060.0,42200.0,42070.0,Sunday
2017-12-11,42140.0,42070.0,42170.0,42110.0,Monday
2017-12-12,42130.0,42040.0,42220.0,42200.0,Tuesday
2017-12-13,42080.0,42080.0,42230.0,42190.0,Wednesday
2017-12-14,42090.0,42030.0,42110.0,42110.0,Thursday
2017-12-15,42090.0,42030.0,42110.0,42110.0,Friday
2017-12-16,42090.0,41900.0,42090.0,41900.0,Saturday
2017-12-17,41830.0,41810.0,42000.0,41830.0,Sunday
2017-12-18,41850.0,41780.0,41870.0,41810.0,Monday
2017-12-19,41800.0,41800.0,41970.0,41970.0,Tuesday
2017-12-20,41900.0,41860.0,41970.0,41860.0,Wednesday
2017-12-21,41940.0,41940.0,41940.0,41940.0,Thursday
2017-12-22,41940.0,41940.0,41940.0,41940.0,Friday
2017-12-23,42000.0,41850.0,42000.0,41860.0,Saturday
2017-12-24,41950.0,41860.0,41980.0,41940.0,Sunday
2017-12-25,41900.0,41790.0,41950.0,41790.0,Monday
2017-12-26,41800.0,41750.0,41890.0,41890.0,Tuesday
2017-12-27,41800.0,41800.0,42100.0,41890.0,Wednesday
2017-12-28,41930.0,41920.0,42100.0,42030.0,Thursday
2017-12-29,41930.0,41920.0,42100.0,42030.0,Friday
2017-12-30,42150.0,42110.0,42360.0,42350.0,Saturday
2017-12-31,42420.0,42420.0,42920.0,42880.0,Sunday
2018-01-01,42990.0,42880.0,43230.0,42880.0,Monday
2018-01-02,42960.0,42850.0,43460.0,43390.0,Tuesday
2018-01-03,43380.0,43000.0,43910.0,43740.0,Wednesday
2018-01-04,43640.0,43130.0,43690.0,43240.0,Thursday
2018-01-05,43640.0,43130.0,43690.0,43240.0,Friday
2018-01-06,43200.0,42800.0,43320.0,43320.0,Saturday
2018-01-07,43340.0,43340.0,43580.0,43530.0,Sunday
2018-01-08,43680.0,43680.0,44150.0,43950.0,Monday
2018-01-09,43650.0,43490.0,43970.0,43660.0,Tuesday
2018-01-10,43690.0,43690.0,44020.0,44010.0,Wednesday
2018-01-11,44030.0,44030.0,44380.0,44150.0,Thursday
2018-01-12,44030.0,44030.0,44380.0,44150.0,Friday
2018-01-13,43690.0,43670.0,44140.0,44110.0,Saturday
2018-01-14,44110.0,44090.0,44520.0,44260.0,Sunday
2018-01-15,44170.0,43920.0,44230.0,44210.0,Monday
2018-01-16,44280.0,44200.0,44480.0,44290.0,Tuesday
2018-01-17,44370.0,44100.0,44590.0,44480.0,Wednesday
2018-01-18,44610.0,44500.0,44910.0,44580.0,Thursday
2018-01-19,44610.0,44500.0,44910.0,44580.0,Friday
2018-01-20,44570.0,44570.0,45650.0,45330.0,Saturday
2018-01-21,45530.0,45420.0,46420.0,45970.0,Sunday
2018-01-22,46230.0,45600.0,46980.0,45790.0,Monday
2018-01-23,45780.0,45550.0,46460.0,45800.0,Tuesday
2018-01-24,45610.0,45530.0,46010.0,45660.0,Wednesday
2018-01-25,45630.0,45330.0,45650.0,45330.0,Thursday
2018-01-26,45630.0,45330.0,45650.0,45330.0,Friday
2018-01-27,45230.0,45010.0,45280.0,45160.0,Saturday
2018-01-28,45230.0,45230.0,45690.0,45680.0,Sunday
2018-01-29,45700.0,45490.0,46080.0,45500.0,Monday
2018-01-30,45450.0,45420.0,45830.0,45670.0,Tuesday
2018-01-31,45880.0,45620.0,46450.0,46450.0,Wednesday
2018-02-01,46480.0,46380.0,46540.0,46470.0,Thursday
2018-02-02,46480.0,46380.0,46540.0,46470.0,Friday
2018-02-03,46540.0,46410.0,47080.0,47040.0,Saturday
2018-02-04,47090.0,46890.0,47790.0,47440.0,Sunday
2018-02-05,47490.0,46730.0,47590.0,46760.0,Monday
2018-02-06,46660.0,46110.0,47020.0,46900.0,Tuesday
2018-02-07,46930.0,45410.0,47800.0,45450.0,Wednesday
2018-02-08,45430.0,45370.0,46850.0,46700.0,Thursday
2018-02-09,45430.0,45370.0,46850.0,46700.0,Friday
2018-02-10,46640.0,46420.0,47500.0,47250.0,Saturday
2018-02-11,47260.0,47250.0,47350.0,47270.0,Sunday
2018-02-12,47320.0,47320.0,48500.0,48490.0,Monday
2018-02-13,48720.0,48450.0,49120.0,48770.0,Tuesday
2018-02-14,48750.0,48160.0,48750.0,48170.0,Wednesday
2018-02-15,47900.0,47380.0,47900.0,47380.0,Thursday
2018-02-16,47900.0,47380.0,47900.0,47380.0,Friday
2018-02-17,47380.0,46970.0,47450.0,46970.0,Saturday
2018-02-18,46970.0,46090.0,46970.0,46090.0,Sunday
2018-02-19,46060.0,45670.0,46060.0,45750.0,Monday
2018-02-20,46060.0,45670.0,46060.0,45750.0,Tuesday
2018-02-21,45700.0,45180.0,45700.0,45180.0,Wednesday
2018-02-22,45130.0,44930.0,45250.0,44930.0,Thursday
2018-02-23,45130.0,44930.0,45250.0,44930.0,Friday
2018-02-24,44900.0,44770.0,44900.0,44780.0,Saturday
2018-02-25,44790.0,44750.0,44800.0,44760.0,Sunday
2018-02-26,44780.0,44760.0,44780.0,44780.0,Monday
2018-02-27,44760.0,44720.0,44760.0,44720.0,Tuesday
2018-02-28,44710.0,44710.0,44710.0,44710.0,Wednesday
2018-03-01,44700.0,44690.0,44700.0,44700.0,Thursday
2018-03-02,44690.0,44690.0,44690.0,44690.0,Friday
2018-03-03,44680.0,44670.0,47330.0,47080.0,Saturday
2018-03-04,47110.0,47080.0,47700.0,47700.0,Sunday
2018-03-05,47730.0,47630.0,47790.0,47690.0,Monday
2018-03-06,47740.0,47730.0,47800.0,47750.0,Tuesday
2018-03-07,47950.0,47840.0,47960.0,47880.0,Wednesday
2018-03-08,47890.0,47850.0,47900.0,47860.0,Thursday
2018-03-09,47890.0,47890.0,47890.0,47890.0,Friday
2018-03-10,48340.0,47960.0,48340.0,47960.0,Saturday
2018-03-11,47920.0,47850.0,48030.0,48030.0,Sunday
2018-03-12,48080.0,47230.0,48500.0,48260.0,Monday
2018-03-13,48270.0,47820.0,48420.0,48160.0,Tuesday
2018-03-14,48210.0,48060.0,48510.0,48510.0,Wednesday
2018-03-15,48550.0,48370.0,48560.0,48490.0,Thursday
2018-03-16,48650.0,48650.0,48650.0,48650.0,Friday
2018-03-17,48670.0,48290.0,48740.0,48310.0,Saturday
2018-03-18,48290.0,48190.0,48290.0,48190.0,Sunday
2018-03-19,48280.0,48280.0,48750.0,48570.0,Monday
2018-03-20,48750.0,48750.0,49130.0,48990.0,Tuesday
2018-03-21,48750.0,48750.0,49130.0,48990.0,Wednesday
2018-03-22,48750.0,48750.0,49130.0,48990.0,Thursday
2018-03-23,48750.0,48750.0,49130.0,48990.0,Friday
2018-03-24,48810.0,48810.0,49210.0,49210.0,Saturday
2018-03-25,49390.0,49210.0,50080.0,49910.0,Sunday
2018-03-26,49710.0,49710.0,51180.0,51030.0,Monday
2018-03-27,51010.0,49600.0,51400.0,50490.0,Tuesday
2018-03-28,50440.0,50340.0,50700.0,50460.0,Wednesday
2018-03-29,50570.0,50410.0,51400.0,50450.0,Thursday
2018-03-30,51020.0,51020.0,51020.0,51020.0,Friday
2018-03-31,50850.0,50800.0,50850.0,50800.0,Saturday
2018-04-01,50450.0,50290.0,50450.0,50290.0,Sunday
2018-04-02,50800.0,50800.0,50800.0,50800.0,Monday
2018-04-03,49850.0,49850.0,51450.0,50540.0,Tuesday
2018-04-04,50550.0,50050.0,50560.0,50560.0,Wednesday
2018-04-05,50430.0,50400.0,50940.0,50940.0,Thursday
2018-04-06,50430.0,50400.0,50940.0,50940.0,Friday
2018-04-07,50700.0,50700.0,51850.0,51710.0,Saturday
2018-04-08,52450.0,52080.0,57050.0,56600.0,Sunday
2018-04-09,56450.0,56450.0,60480.0,58650.0,Monday
2018-04-10,56450.0,56450.0,60480.0,58650.0,Tuesday
2018-04-11,42000.0,42000.0,42000.0,42000.0,Wednesday
2018-04-12,42000.0,42000.0,42000.0,42000.0,Thursday
2018-04-13,42000.0,42000.0,42000.0,42000.0,Friday
2018-04-14,42000.0,42000.0,42000.0,42000.0,Saturday
2018-04-15,42000.0,42000.0,42000.0,42000.0,Sunday
2018-04-16,42000.0,42000.0,42000.0,42000.0,Monday
2018-04-17,42000.0,42000.0,42000.0,42000.0,Tuesday
2018-04-18,53380.0,53310.0,55970.0,55920.0,Wednesday
2018-04-19,55930.0,55470.0,55960.0,55740.0,Thursday
2018-04-20,55730.0,55680.0,56160.0,56130.0,Friday
2018-04-21,56120.0,56020.0,56480.0,56330.0,Saturday
2018-04-22,56170.0,55870.0,56330.0,55870.0,Sunday
2018-04-23,55880.0,54880.0,56010.0,55290.0,Monday
2018-04-24,54830.0,54450.0,55240.0,54500.0,Tuesday
2018-04-25,54250.0,54110.0,55600.0,55470.0,Wednesday
2018-04-26,55460.0,55310.0,56420.0,56350.0,Thursday
2018-04-27,55460.0,55310.0,56420.0,56350.0,Friday
2018-04-28,56050.0,56040.0,57180.0,57110.0,Saturday
2018-04-29,57110.0,56950.0,58540.0,58540.0,Sunday
2018-04-30,57110.0,56950.0,58540.0,58540.0,Monday
2018-05-01,57110.0,56950.0,58540.0,58540.0,Tuesday
2018-05-02,57110.0,56950.0,58540.0,58540.0,Wednesday
2018-05-03,59630.0,59440.0,61970.0,61170.0,Thursday
2018-05-04,61190.0,61090.0,61420.0,61160.0,Friday
2018-05-05,61150.0,61100.0,65130.0,63830.0,Saturday
2018-05-06,63810.0,62180.0,65600.0,63500.0,Sunday
2018-05-07,63510.0,59060.0,63650.0,59230.0,Monday
2018-05-08,59220.0,59080.0,64420.0,63900.0,Tuesday
2018-05-09,63890.0,63650.0,66840.0,65710.0,Wednesday
2018-05-10,65720.0,64660.0,68090.0,66530.0,Thursday
2018-05-11,66520.0,66300.0,66990.0,66900.0,Friday
2018-05-12,66920.0,64370.0,67480.0,65970.0,Saturday
2018-05-13,65410.0,63990.0,66300.0,64550.0,Sunday
2018-05-14,64540.0,61130.0,64560.0,63300.0,Monday
2018-05-15,63310.0,62050.0,64290.0,64140.0,Tuesday
2018-05-16,64150.0,60940.0,65280.0,61520.0,Wednesday
2018-05-17,61530.0,61380.0,63650.0,62740.0,Thursday
2018-05-18,62750.0,62600.0,62980.0,62640.0,Friday
2018-05-19,62630.0,61380.0,62710.0,61380.0,Saturday
2018-05-20,61250.0,60650.0,62250.0,62010.0,Sunday
2018-05-21,62130.0,62060.0,64050.0,63330.0,Monday
2018-05-22,63320.0,62410.0,64410.0,63870.0,Tuesday
2018-05-23,63860.0,63310.0,63990.0,63640.0,Wednesday
2018-05-24,63630.0,62430.0,64250.0,63440.0,Thursday
2018-05-25,63450.0,63360.0,63670.0,63670.0,Friday
2018-05-26,63660.0,63280.0,63970.0,63970.0,Saturday
2018-05-27,64020.0,63300.0,64440.0,63630.0,Sunday
2018-05-28,63700.0,62740.0,64480.0,63530.0,Monday
2018-05-29,63540.0,58650.0,64150.0,62920.0,Tuesday
2018-05-30,62930.0,62890.0,65740.0,64380.0,Wednesday
2018-05-31,64370.0,64000.0,64900.0,64640.0,Thursday
2018-06-01,64630.0,64620.0,65150.0,65020.0,Friday
2018-06-02,65000.0,63830.0,65180.0,63900.0,Saturday
2018-06-03,64470.0,63610.0,64950.0,64390.0,Sunday
2018-06-04,64400.0,64090.0,64530.0,64250.0,Monday
2018-06-05,64260.0,64040.0,65460.0,65210.0,Tuesday
2018-06-06,65200.0,64710.0,65350.0,65090.0,Wednesday
2018-06-07,65070.0,64770.0,66020.0,65030.0,Thursday
2018-06-08,65040.0,64390.0,65220.0,64390.0,Friday
2018-06-09,64400.0,64310.0,67350.0,67350.0,Saturday
2018-06-10,67570.0,65760.0,68880.0,65760.0,Sunday
2018-06-11,65740.0,65500.0,68660.0,67810.0,Monday
2018-06-12,67800.0,67790.0,70910.0,70350.0,Tuesday
2018-06-13,70340.0,69780.0,71860.0,70080.0,Wednesday
2018-06-14,70070.0,66600.0,70160.0,67690.0,Thursday
2018-06-15,67680.0,67630.0,68880.0,68670.0,Friday
2018-06-16,68650.0,68520.0,69380.0,69320.0,Saturday
2018-06-17,68740.0,67940.0,70690.0,70310.0,Sunday
2018-06-18,70430.0,69300.0,72760.0,70540.0,Monday
2018-06-19,70550.0,70250.0,72720.0,72270.0,Tuesday
2018-06-20,72290.0,72260.0,74030.0,74000.0,Wednesday
2018-06-21,73980.0,73580.0,75750.0,74910.0,Thursday
2018-06-22,73980.0,73580.0,75750.0,74910.0,Friday
2018-06-23,74930.0,74530.0,75360.0,75060.0,Saturday
2018-06-24,81000.0,79620.0,90960.0,87050.0,Sunday
2018-06-25,87000.0,78760.0,89430.0,81550.0,Monday
2018-06-26,81530.0,78330.0,83640.0,78910.0,Tuesday
2018-06-27,78920.0,77900.0,80290.0,79740.0,Wednesday
2018-06-28,79710.0,79630.0,84510.0,82280.0,Thursday
2018-06-29,82270.0,81940.0,83310.0,82280.0,Friday
2018-06-30,82300.0,78200.0,85050.0,79750.0,Saturday
2018-07-01,79980.0,79870.0,83670.0,83580.0,Sunday
2018-07-02,83650.0,82170.0,85420.0,83310.0,Monday
2018-07-03,83330.0,81390.0,83610.0,81600.0,Tuesday
2018-07-04,81640.0,78850.0,82160.0,80140.0,Wednesday
2018-07-05,80150.0,76250.0,80360.0,78470.0,Thursday
2018-07-06,78460.0,78340.0,81690.0,80370.0,Friday
2018-07-07,80390.0,76930.0,80640.0,80190.0,Saturday
2018-07-08,79800.0,78610.0,80870.0,79860.0,Sunday
2018-07-09,79820.0,78630.0,79860.0,79460.0,Monday
2018-07-10,79470.0,77650.0,80090.0,77850.0,Tuesday
2018-07-11,79470.0,77650.0,80090.0,77850.0,Wednesday
2018-07-12,77920.0,77090.0,79210.0,78160.0,Thursday
2018-07-13,78170.0,77740.0,78620.0,78220.0,Friday
2018-07-14,78210.0,77770.0,80230.0,79610.0,Saturday
2018-07-15,80300.0,80300.0,83120.0,80740.0,Sunday
2018-07-16,80780.0,78790.0,81320.0,79190.0,Monday
2018-07-17,79170.0,77650.0,81990.0,81950.0,Tuesday
2018-07-18,81940.0,80450.0,83640.0,81340.0,Wednesday
2018-07-19,81360.0,80770.0,84620.0,81960.0,Thursday
2018-07-20,81980.0,81240.0,82740.0,81490.0,Friday
2018-07-21,81470.0,81340.0,86500.0,86500.0,Saturday
2018-07-22,86250.0,85990.0,90460.0,88970.0,Sunday
2018-07-23,88990.0,88730.0,95340.0,93700.0,Monday
2018-07-24,93710.0,91130.0,95750.0,94060.0,Tuesday
2018-07-25,94070.0,91450.0,94600.0,91550.0,Wednesday
2018-07-26,91560.0,91340.0,95290.0,93160.0,Thursday
2018-07-27,93170.0,93060.0,95530.0,94560.0,Friday
2018-07-28,94550.0,92880.0,96940.0,96940.0,Saturday
2018-07-29,103780.0,101000.0,118260.0,116500.0,Sunday
2018-07-30,116550.0,107810.0,117610.0,114700.0,Monday
2018-07-31,114710.0,95090.0,114890.0,105410.0,Tuesday
2018-08-01,105390.0,101010.0,111930.0,105980.0,Wednesday
2018-08-02,105990.0,95600.0,113120.0,112960.0,Thursday
2018-08-03,112970.0,102100.0,113370.0,105770.0,Friday
2018-08-04,105760.0,99000.0,113460.0,101480.0,Saturday
2018-08-05,98100.0,98170.0,101660.0,98170.0,Sunday
2018-08-06,98150.0,92450.0,99290.0,95960.0,Monday
2018-08-07,95970.0,82310.0,98050.0,89760.0,Tuesday
2018-08-08,89780.0,89250.0,107860.0,102540.0,Wednesday
2018-08-09,102520.0,91740.0,111550.0,103360.0,Thursday
2018-08-10,103350.0,103170.0,109670.0,109430.0,Friday
2018-08-11,109370.0,100370.0,111550.0,104280.0,Saturday
2018-08-12,103970.0,97470.0,105910.0,100850.0,Sunday
2018-08-13,100880.0,99470.0,106590.0,106260.0,Monday
2018-08-14,106260.0,105150.0,110300.0,105550.0,Tuesday
2018-08-15,105540.0,103070.0,107970.0,105030.0,Wednesday
2018-08-16,105040.0,103360.0,107150.0,107090.0,Thursday
2018-08-17,107120.0,106610.0,109980.0,107120.0,Friday
2018-08-18,107060.0,102600.0,107080.0,103300.0,Saturday
2018-08-19,102980.0,101960.0,105280.0,103050.0,Sunday
2018-08-20,103160.0,102880.0,105600.0,104140.0,Monday
2018-08-21,104150.0,103600.0,107110.0,105840.0,Tuesday
2018-08-22,105830.0,105230.0,106070.0,105460.0,Wednesday
2018-08-23,105470.0,103770.0,106640.0,105090.0,Thursday
2018-08-24,105080.0,102370.0,105280.0,102790.0,Friday
2018-08-25,102810.0,102720.0,105020.0,104390.0,Saturday
2018-08-26,105020.0,104390.0,106440.0,105430.0,Sunday
2018-08-27,105310.0,105270.0,108140.0,107150.0,Monday
2018-08-28,107140.0,104770.0,110700.0,110610.0,Tuesday
2018-08-29,110620.0,106020.0,110680.0,110110.0,Wednesday
2018-08-30,109430.0,109270.0,111050.0,110350.0,Thursday
2018-08-31,110250.0,109420.0,110420.0,109970.0,Friday
2018-09-01,109960.0,107420.0,112320.0,111890.0,Saturday
2018-09-02,112060.0,104000.0,121980.0,119770.0,Sunday
2018-09-03,112060.0,104000.0,121980.0,119770.0,Monday
2018-09-04,128230.0,127760.0,139610.0,136840.0,Tuesday
2018-09-05,137140.0,136400.0,150670.0,136890.0,Wednesday
2018-09-06,136430.0,134680.0,144700.0,135110.0,Thursday
2018-09-07,136430.0,134680.0,144700.0,135110.0,Friday
2018-09-08,135260.0,128930.0,137060.0,134470.0,Saturday
2018-09-09,128710.0,120970.0,130320.0,129630.0,Sunday
2018-09-10,129940.0,129550.0,138980.0,138160.0,Monday
2018-09-11,138190.0,135190.0,146060.0,135330.0,Tuesday
2018-09-12,135370.0,134170.0,138980.0,137160.0,Wednesday
2018-09-13,137210.0,136750.0,138940.0,137600.0,Thursday
2018-09-14,137210.0,136750.0,138940.0,137600.0,Friday
2018-09-15,137210.0,136750.0,138940.0,137600.0,Saturday
2018-09-16,137210.0,136750.0,138940.0,137600.0,Sunday
2018-09-17,137210.0,136750.0,138940.0,137600.0,Monday
2018-09-18,137210.0,136750.0,138940.0,137600.0,Tuesday
2018-09-19,137210.0,136750.0,138940.0,137600.0,Wednesday
2018-09-20,137210.0,136750.0,138940.0,137600.0,Thursday
2018-09-21,137210.0,136750.0,138940.0,137600.0,Friday
2018-09-22,137210.0,136750.0,138940.0,137600.0,Saturday
2018-09-23,137210.0,136750.0,138940.0,137600.0,Sunday
2018-09-24,137210.0,136750.0,138940.0,137600.0,Monday
2018-09-25,137210.0,136750.0,138940.0,137600.0,Tuesday
2018-09-26,137210.0,136750.0,138940.0,137600.0,Wednesday
2018-09-27,137210.0,136750.0,138940.0,137600.0,Thursday
2018-09-28,137210.0,136750.0,138940.0,137600.0,Friday
2018-09-29,137210.0,136750.0,138940.0,137600.0,Saturday
2018-09-30,137210.0,136750.0,138940.0,137600.0,Sunday
2018-10-01,137210.0,136750.0,138940.0,137600.0,Monday
2018-10-02,137210.0,136750.0,138940.0,137600.0,Tuesday
2018-10-03,137210.0,136750.0,138940.0,137600.0,Wednesday
2018-10-04,137210.0,136750.0,138940.0,137600.0,Thursday
2018-10-05,137210.0,136750.0,138940.0,137600.0,Friday
2018-10-06,137210.0,136750.0,138940.0,137600.0,Saturday
2018-10-07,137210.0,136750.0,138940.0,137600.0,Sunday
2018-10-08,137210.0,136750.0,138940.0,137600.0,Monday
2018-10-09,137210.0,136750.0,138940.0,137600.0,Tuesday
2018-10-10,137210.0,136750.0,138940.0,137600.0,Wednesday
2018-10-11,137210.0,136750.0,138940.0,137600.0,Thursday
2018-10-12,137210.0,136750.0,138940.0,137600.0,Friday
2018-10-13,137210.0,136750.0,138940.0,137600.0,Saturday
2018-10-14,137210.0,136750.0,138940.0,137600.0,Sunday
2018-10-15,137210.0,136750.0,138940.0,137600.0,Monday
2018-10-16,137210.0,136750.0,138940.0,137600.0,Tuesday
2018-10-17,137210.0,136750.0,138940.0,137600.0,Wednesday
2018-10-18,137210.0,136750.0,138940.0,137600.0,Thursday
2018-10-19,137210.0,136750.0,138940.0,137600.0,Friday
2018-10-20,137210.0,136750.0,138940.0,137600.0,Saturday
2018-10-21,137210.0,136750.0,138940.0,137600.0,Sunday
2018-10-22,137210.0,136750.0,138940.0,137600.0,Monday
2018-10-23,137210.0,136750.0,138940.0,137600.0,Tuesday
2018-10-24,137210.0,136750.0,138940.0,137600.0,Wednesday
2018-10-25,137210.0,136750.0,138940.0,137600.0,Thursday
2018-10-26,137210.0,136750.0,138940.0,137600.0,Friday
2018-10-27,137210.0,136750.0,138940.0,137600.0,Saturday
2018-10-28,137210.0,136750.0,138940.0,137600.0,Sunday
2018-10-29,137210.0,136750.0,138940.0,137600.0,Monday
2018-10-30,137210.0,136750.0,138940.0,137600.0,Tuesday
2018-10-31,137210.0,136750.0,138940.0,137600.0,Wednesday
2018-11-01,137210.0,136750.0,138940.0,137600.0,Thursday
2018-11-02,137210.0,136750.0,138940.0,137600.0,Friday
2018-11-03,137210.0,136750.0,138940.0,137600.0,Saturday
2018-11-04,137210.0,136750.0,138940.0,137600.0,Sunday
2018-11-05,137210.0,136750.0,138940.0,137600.0,Monday
2018-11-06,137210.0,136750.0,138940.0,137600.0,Tuesday
2018-11-07,137210.0,136750.0,138940.0,137600.0,Wednesday
2018-11-08,137210.0,136750.0,138940.0,137600.0,Thursday
2018-11-09,137210.0,136750.0,138940.0,137600.0,Friday
2018-11-10,137210.0,136750.0,138940.0,137600.0,Saturday
2018-11-11,137210.0,136750.0,138940.0,137600.0,Sunday
2018-11-12,137210.0,136750.0,138940.0,137600.0,Monday
2018-11-13,137210.0,136750.0,138940.0,137600.0,Tuesday
2018-11-14,137210.0,136750.0,138940.0,137600.0,Wednesday
2018-11-15,119000.0,118400.0,119000.0,118400.0,Thursday
2018-11-16,119000.0,118400.0,119000.0,118400.0,Friday
2018-11-17,118150.0,118150.0,118200.0,118200.0,Saturday
2018-11-18,120870.0,120870.0,120870.0,120870.0,Sunday
2018-11-19,127220.0,127220.0,127220.0,127220.0,Monday
2018-11-20,128400.0,128400.0,128400.0,128400.0,Tuesday
2018-11-21,127910.0,127910.0,127910.0,127910.0,Wednesday
2018-11-22,127710.0,127710.0,127710.0,127710.0,Thursday
2018-11-23,127710.0,127710.0,127710.0,127710.0,Friday
2018-11-24,127250.0,127250.0,127250.0,127250.0,Saturday
2018-11-25,127250.0,127250.0,127250.0,127250.0,Sunday
2018-11-26,123350.0,123350.0,123350.0,123350.0,Monday
2018-11-27,123030.0,123030.0,123030.0,123030.0,Tuesday
2018-11-28,121150.0,121150.0,121150.0,121150.0,Wednesday
2018-11-29,112680.0,112450.0,112680.0,112450.0,Thursday
2018-11-30,112680.0,112450.0,112680.0,112450.0,Friday
2018-12-01,112750.0,107620.0,115540.0,113580.0,Saturday
2018-12-02,113570.0,113570.0,121100.0,121100.0,Sunday
2018-12-03,120240.0,113660.0,120290.0,114300.0,Monday
2018-12-04,114030.0,111710.0,114800.0,113670.0,Tuesday
2018-12-05,113900.0,112690.0,114010.0,113520.0,Wednesday
2018-12-06,113640.0,109790.0,116480.0,113030.0,Thursday
2018-12-07,113640.0,109790.0,116480.0,113030.0,Friday
2018-12-08,112410.0,112340.0,116940.0,115170.0,Saturday
2018-12-09,114870.0,112110.0,114870.0,112410.0,Sunday
2018-12-10,112500.0,107360.0,112540.0,107900.0,Monday
2018-12-11,107840.0,107640.0,108230.0,108190.0,Tuesday
2018-12-12,108230.0,86900.0,109940.0,97100.0,Wednesday
2018-12-13,97900.0,97900.0,101500.0,101300.0,Thursday
2018-12-14,97900.0,97900.0,101500.0,101300.0,Friday
2018-12-15,101250.0,101250.0,101850.0,101350.0,Saturday
2018-12-16,99900.0,97050.0,99950.0,99500.0,Sunday
2018-12-17,99900.0,99400.0,99900.0,99400.0,Monday
2018-12-18,99400.0,99400.0,99400.0,99400.0,Tuesday
2018-12-19,101000.0,99900.0,101000.0,99900.0,Wednesday
2018-12-20,99800.0,99700.0,99890.0,99700.0,Thursday
2018-12-21,99800.0,99700.0,99890.0,99700.0,Friday
2018-12-22,99900.0,99900.0,99900.0,99900.0,Saturday
2018-12-23,99900.0,99900.0,99900.0,99900.0,Sunday
2018-12-24,101000.0,101000.0,101000.0,101000.0,Monday
2018-12-25,103950.0,103950.0,105000.0,105000.0,Tuesday
2018-12-26,109000.0,109000.0,118000.0,112000.0,Wednesday
2018-12-27,111900.0,107500.0,111900.0,107500.0,Thursday
2018-12-28,111900.0,107500.0,111900.0,107500.0,Friday
